timestamp,mark_price,index_price,basis,basis_percent,last_funding_rate,oi,long_short_account_ratio,top_trader_account_ls_ratio,top_trader_position_ls_ratio,taker_buy_sell_ratio
2026-01-17T07:03:57.613212+00:00,0.01104575,0.01100641,3.9340000000000555e-05,0.003574280805457961,0.00015218,212407707.0,2.7979,2.6219,1.3869,0.4549
2026-01-17T07:11:22.982106+00:00,0.01114116,0.01112449,1.666999999999988e-05,0.0014984956613741285,0.00013946,215606880.0,2.7864,2.6166,1.4135,2.8436
2026-01-17T07:18:26.957025+00:00,0.01111863,0.01108676,3.1869999999999815e-05,0.002874599973301471,0.00012566,215665684.0,2.7566,2.6114,1.4121,0.5323
