timestamp,mark_price,index_price,basis,basis_percent,last_funding_rate,oi,long_short_account_ratio,top_trader_account_ls_ratio,top_trader_position_ls_ratio,taker_buy_sell_ratio
2026-01-17T07:04:57.496975+00:00,0.10259758,0.1025024,9.518000000000026e-05,0.0009285636238761265,5e-05,71650461.0,0.7822,0.8481,2.1054,1.3225
2026-01-17T07:12:14.887265+00:00,0.10359,0.10357236,1.7639999999999323e-05,0.0001703157097125075,5e-05,71852913.0,0.7854,0.8522,2.0967,3.2428
2026-01-17T07:19:18.085659+00:00,0.10475,0.10461945,0.00013054999999999317,0.001247855919716584,5e-05,72018094.0,0.7915,0.8532,2.0904,1.5967
