timestamp,mark_price,index_price,basis,basis_percent,last_funding_rate,oi,long_short_account_ratio,top_trader_account_ls_ratio,top_trader_position_ls_ratio,taker_buy_sell_ratio
2026-01-17T07:04:31.451130+00:00,0.10369,0.10353587,0.00015413000000000232,0.001488662818016619,5e-05,24625344.0,3.5106,3.085,1.4199,2.2278
2026-01-17T07:11:49.867456+00:00,0.10358998,0.10338275,0.0002072300000000027,0.002004493012615767,5e-05,24626831.0,3.5025,3.09,1.4204,0.6185
2026-01-17T07:18:53.768857+00:00,0.10355,0.10339425,0.00015575000000001005,0.0015063700350842534,5e-05,24626147.0,3.4843,3.0833,1.4203,1.1021
