timestamp,mark_price,index_price,basis,basis_percent,last_funding_rate,oi,long_short_account_ratio,top_trader_account_ls_ratio,top_trader_position_ls_ratio,taker_buy_sell_ratio
2026-01-17T06:56:34.635969+00:00,0.32123625,0.32104688,0.00018937000000002202,0.0005898515506521105,0.0001,17792025.0,1.2563,1.3408,1.875,0.2624
2026-01-17T06:57:40.335315+00:00,0.32176833,0.32172812,4.020999999998498e-05,0.00012498130408987869,0.0001,17793146.6,1.2712,1.3408,1.875,0.8868
2026-01-17T06:59:53.777461+00:00,0.3213,0.32178438,-0.00048438000000000647,-0.0015052937000857732,0.0001,17794634.6,1.2712,1.3408,1.875,0.8868
2026-01-17T07:00:19.236674+00:00,0.3216,0.321775,-0.00017499999999998073,-0.0005438582860693986,0.0001,17796111.8,1.2624,1.3408,1.875,0.8868
2026-01-17T07:05:24.524235+00:00,0.32020667,0.3210375,-0.0008308299999999491,-0.002587953120741188,0.0001,17802424.5,1.2624,1.3256,1.8758,1.3619
2026-01-17T07:12:38.228204+00:00,0.32049333,0.320925,-0.0004316699999999951,-0.001345080626314544,0.0001,17817395.0,1.2645,1.3294,1.8763,0.7786
2026-01-17T07:19:41.533971+00:00,0.3217,0.32180312,-0.00010312000000001209,-0.00032044437605207834,0.0001,17813536.0,1.2763,1.3392,1.8762,0.4898
