timestamp,mark_price,index_price,basis,basis_percent,last_funding_rate,oi,long_short_account_ratio,top_trader_account_ls_ratio,top_trader_position_ls_ratio,taker_buy_sell_ratio
2026-01-17T07:04:26.000242+00:00,22.562,22.82077039,-0.2587703899999987,-0.011339248657152747,-0.00164081,1707326.7,1.2007,1.0268,0.7414,0.9849
2026-01-17T07:11:45.592317+00:00,22.03697667,22.29996432,-0.26298764999999946,-0.011793187030534202,-0.00165922,1708647.1,1.2119,1.04,0.7472,0.9369
2026-01-17T07:18:49.227929+00:00,21.935,22.28075071,-0.3457507100000008,-0.01551791115569646,-0.00165837,1710742.8,1.1877,1.0259,0.7454,0.9466
